essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
10137,4,0.0,low,low,low,low,low,low,low,low,low,low
10138,4,0.0,low,low,low,low,low,low,low,low,low,low
10139,4,2.0,medium,high,medium,high,high,medium,high,high,medium,medium
10140,4,0.0,low,low,low,low,low,low,low,low,low,low
10141,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10142,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10143,4,2.0,medium,medium,medium,medium,low,low,low,medium,medium,medium
10144,4,1.0,medium,low,medium,low,medium,low,medium,medium,medium,medium
10146,4,0.0,low,low,low,low,low,low,low,low,low,low
10147,4,1.0,medium,medium,low,medium,medium,medium,medium,medium,medium,low
10148,4,2.0,medium,high,medium,high,medium,medium,medium,high,medium,medium
10149,4,0.0,medium,high,low,high,medium,medium,medium,low,medium,low
10150,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10151,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10152,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
10154,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10155,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10156,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10157,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10158,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10159,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10160,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10161,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10162,4,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
10163,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10164,4,0.0,low,medium,low,medium,low,low,low,low,medium,low
10165,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10166,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10167,4,1.0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10168,4,0.0,low,low,low,low,low,low,low,low,low,low
10169,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10170,4,1.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
10171,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10172,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10173,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10174,4,0.0,low,low,low,low,low,low,low,low,low,low
10175,4,0.0,low,low,low,low,low,low,low,low,low,low
10176,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10177,4,0.0,low,low,low,low,low,low,low,low,low,low
10178,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10179,4,0.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10180,4,0.0,medium,high,medium,high,high,medium,high,high,medium,medium
10181,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10182,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10183,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10184,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10185,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10186,4,0.0,low,low,low,low,low,low,low,low,low,low
10187,4,3.0,medium,high,medium,high,medium,medium,medium,high,medium,medium
10188,4,1.0,medium,medium,low,medium,medium,low,low,low,low,low
10189,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10190,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10191,4,1.0,medium,high,medium,high,high,medium,high,high,medium,medium
10192,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10193,4,0.0,low,medium,low,low,low,low,low,low,low,low
10194,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10195,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10196,4,0.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10197,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10198,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10199,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10200,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10201,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10202,4,0.0,low,low,low,low,low,low,low,low,low,low
10203,4,2.0,medium,medium,low,medium,low,medium,medium,medium,medium,medium
10204,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10205,4,2.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10206,4,0.0,low,medium,medium,medium,low,medium,medium,medium,medium,medium
10207,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10208,4,2.0,medium,medium,medium,high,medium,medium,high,high,medium,medium
10209,4,1.0,medium,medium,low,medium,low,low,low,low,low,low
10210,4,0.0,low,low,low,low,low,low,low,low,low,low
10211,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10212,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10213,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10214,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10215,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10216,4,1.0,medium,medium,medium,medium,medium,low,medium,low,medium,low
10217,4,2.0,low,low,low,low,low,low,low,low,low,low
10218,4,2.0,low,medium,low,medium,low,low,low,medium,medium,low
10219,4,2.0,medium,medium,low,medium,medium,medium,medium,medium,low,medium
10220,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10221,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10222,4,0.0,low,medium,low,medium,medium,low,low,low,medium,low
10223,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10224,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10225,4,0.0,low,low,low,low,low,low,low,low,low,low
10226,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10227,4,1.0,medium,medium,medium,high,medium,medium,medium,high,medium,medium
10228,4,3.0,medium,medium,medium,high,high,medium,medium,medium,medium,medium
10229,4,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10230,4,0.0,low,medium,low,medium,medium,low,low,medium,low,medium
10231,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10232,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10233,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10234,4,0.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10235,4,1.0,low,medium,medium,medium,medium,medium,medium,medium,medium,medium
10236,4,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10237,4,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10238,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10239,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10240,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10241,4,0.0,medium,medium,medium,medium,low,low,low,low,medium,low
10242,4,0.0,low,low,low,medium,low,low,low,low,low,low
10243,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10244,4,0.0,low,low,low,low,low,low,low,low,low,low
10245,4,1.0,low,low,low,medium,low,low,low,low,low,low
10246,4,1.0,medium,low,low,medium,low,medium,low,medium,medium,medium
10247,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10248,4,0.0,low,low,low,low,low,low,low,low,low,low
10249,4,2.0,medium,medium,low,low,low,low,low,low,medium,low
10250,4,1.0,medium,medium,low,medium,low,medium,medium,medium,medium,medium
10251,4,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10252,4,0.0,low,low,low,low,low,low,low,low,low,low
10253,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10254,4,1.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10255,4,0.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10256,4,0.0,medium,medium,medium,high,medium,medium,low,medium,medium,medium
10257,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10258,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10259,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10260,4,0.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
10261,4,0.0,low,low,low,low,low,low,low,low,low,low
10262,4,0.0,low,low,low,low,low,low,low,low,low,low
10263,4,0.0,low,low,low,low,low,low,low,low,low,low
10264,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10265,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10266,4,1.0,medium,medium,low,medium,medium,low,medium,medium,low,medium
10267,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10268,4,0.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10269,4,1.0,low,medium,low,medium,low,low,low,low,medium,low
10270,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10271,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10272,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
10273,4,0.0,low,medium,low,low,low,low,low,low,low,low
10274,4,0.0,medium,low,low,low,low,low,low,low,low,low
10275,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10276,4,1.0,medium,medium,low,medium,medium,low,low,medium,low,low
10277,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10278,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10279,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,low,low
10280,4,1.0,medium,medium,medium,medium,medium,low,low,low,medium,low
10281,4,2.0,medium,medium,low,medium,low,medium,medium,low,low,medium
10282,4,0.0,low,low,low,medium,low,low,low,low,low,low
10283,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10284,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10285,4,0.0,low,high,low,high,high,medium,high,low,medium,high
10286,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10287,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10288,4,1.0,medium,medium,medium,high,medium,medium,high,high,medium,medium
10289,4,0.0,low,low,low,low,low,low,low,low,low,low
10290,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10291,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10292,4,2.0,medium,medium,low,medium,low,medium,medium,medium,medium,low
10293,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10294,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10295,4,1.0,low,low,low,low,low,low,low,low,low,low
10296,4,1.0,low,low,low,low,low,low,low,low,low,low
10297,4,0.0,high,high,medium,high,medium,medium,medium,medium,medium,medium
10298,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10299,4,0.0,low,low,low,low,low,low,low,low,low,low
10300,4,1.0,medium,low,low,low,low,low,low,low,low,low
10301,4,0.0,low,low,low,low,low,low,low,low,medium,low
10302,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10303,4,2.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10304,4,0.0,low,medium,low,medium,low,low,low,low,medium,low
10305,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10306,4,0.0,low,low,low,low,low,low,low,low,low,low
10307,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10308,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10309,4,0.0,low,low,low,low,low,low,low,low,low,low
10310,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10311,4,0.0,low,low,low,low,low,low,low,low,low,low
10312,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10313,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10314,4,1.0,low,low,low,low,low,low,low,low,low,low
10315,4,1.0,medium,medium,low,medium,medium,medium,medium,medium,low,low
10316,4,0.0,low,low,low,low,low,low,low,low,low,low
10317,4,0.0,low,low,low,low,low,low,low,low,low,low
10318,4,2.0,medium,medium,low,medium,medium,medium,medium,medium,low,low
10319,4,2.0,medium,high,medium,high,high,medium,high,high,medium,medium
10320,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10321,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10322,4,1.0,low,low,low,low,low,low,low,low,low,low
10323,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10324,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10325,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10326,4,1.0,low,medium,low,medium,low,low,medium,low,medium,low
10327,4,3.0,high,high,high,high,high,medium,high,high,medium,medium
10328,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10329,4,1.0,medium,medium,medium,medium,low,low,low,low,medium,low
10330,4,0.0,medium,medium,low,medium,medium,low,medium,low,low,low
10331,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10332,4,1.0,medium,medium,low,medium,medium,low,medium,medium,medium,medium
10333,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
10334,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10335,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10336,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10337,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10338,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10339,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10340,4,0.0,low,low,low,low,low,low,low,low,low,low
10341,4,0.0,low,medium,low,high,low,low,low,low,low,low
10342,4,1.0,low,low,low,low,low,low,low,low,low,low
10343,4,2.0,low,medium,low,medium,low,low,low,low,low,low
10344,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10345,4,0.0,low,medium,low,medium,low,low,low,low,low,low
10346,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10347,4,0.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10348,4,0.0,medium,medium,medium,medium,low,low,medium,low,medium,low
10349,4,1.0,medium,medium,low,medium,low,low,low,low,medium,low
10350,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10351,4,2.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10352,4,1.0,medium,low,medium,medium,medium,low,medium,medium,medium,low
10353,4,0.0,low,low,low,low,low,low,low,low,low,low
10354,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10355,4,0.0,low,low,low,medium,low,low,low,low,low,low
10356,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10357,4,0.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
10358,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10359,4,0.0,low,low,low,low,low,low,low,low,low,low
10360,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10361,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10362,4,0.0,low,low,low,low,low,low,low,low,low,low
10363,4,1.0,medium,low,low,medium,low,low,low,low,medium,low
10364,4,1.0,medium,low,low,low,low,low,low,low,low,low
10365,4,1.0,medium,medium,low,medium,low,low,low,medium,low,low
10366,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10367,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10368,4,1.0,low,low,low,low,low,low,low,low,low,low
10369,4,1.0,medium,medium,medium,medium,low,low,low,low,medium,low
10370,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10371,4,1.0,medium,medium,low,high,low,medium,low,low,low,low
10372,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10373,4,1.0,low,low,low,low,low,low,low,low,low,low
10374,4,0.0,low,low,low,low,low,low,low,low,medium,low
10375,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10376,4,1.0,medium,medium,low,high,medium,low,medium,medium,medium,low
10377,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10378,4,1.0,low,low,low,low,low,low,low,low,low,low
10379,4,3.0,medium,medium,medium,high,medium,medium,high,medium,medium,medium
10380,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10381,4,1.0,medium,medium,low,medium,medium,low,low,medium,low,low
10382,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10383,4,1.0,medium,medium,low,medium,low,medium,medium,medium,medium,medium
10384,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10385,4,0.0,low,low,low,low,low,low,low,low,low,low
10386,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10387,4,2.0,medium,high,medium,high,medium,medium,medium,high,medium,medium
10388,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10389,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10390,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10391,4,0.0,low,low,low,medium,low,low,low,low,medium,low
10392,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10393,4,1.0,medium,high,high,high,medium,medium,medium,medium,medium,medium
10394,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10395,4,2.0,medium,low,medium,medium,medium,medium,medium,medium,medium,medium
10396,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
10397,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10398,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10399,4,2.0,medium,medium,low,high,medium,medium,medium,medium,medium,medium
10400,4,1.0,medium,medium,low,medium,medium,low,medium,medium,medium,low
10401,4,1.0,low,low,low,low,low,low,low,low,low,low
10402,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10403,4,2.0,medium,medium,low,low,low,low,low,low,medium,low
10404,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10405,4,0.0,low,low,low,medium,low,low,low,low,low,low
10406,4,2.0,medium,medium,low,medium,low,low,low,low,medium,low
10407,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10408,4,1.0,low,low,low,low,low,low,low,low,low,low
10409,4,3.0,medium,high,high,high,high,medium,high,high,medium,medium
10410,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10411,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10412,4,3.0,medium,medium,low,medium,low,low,low,low,low,low
10413,4,0.0,low,low,low,low,low,low,low,low,low,low
10414,4,1.0,low,medium,medium,medium,low,low,low,medium,low,low
10415,4,0.0,low,low,low,medium,low,low,low,low,medium,low
10416,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10417,4,3.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10418,4,1.0,medium,medium,medium,medium,low,low,medium,medium,medium,medium
10420,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10421,4,0.0,low,low,low,low,low,low,low,low,low,low
10422,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10423,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10424,4,3.0,medium,medium,medium,high,medium,medium,high,medium,medium,medium
10425,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10426,4,2.0,medium,medium,low,medium,low,low,low,medium,medium,low
10427,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10428,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10429,4,3.0,medium,high,medium,high,medium,medium,medium,high,medium,medium
10430,4,2.0,medium,medium,low,medium,low,low,medium,low,low,low
10431,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10432,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10433,4,0.0,low,low,low,low,low,low,low,low,low,low
10434,4,2.0,medium,medium,low,medium,medium,low,medium,medium,medium,low
10435,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10436,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10437,4,0.0,medium,medium,low,high,medium,medium,medium,medium,medium,medium
10438,4,0.0,low,low,low,medium,low,low,low,low,low,low
10439,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10440,4,1.0,medium,medium,medium,medium,low,low,low,medium,medium,low
10441,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10442,4,0.0,low,low,low,low,low,low,low,low,low,low
10443,4,1.0,medium,medium,medium,medium,medium,low,low,medium,medium,low
10444,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10445,4,1.0,low,low,low,low,low,low,low,low,low,low
10446,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10447,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10448,4,2.0,medium,medium,low,medium,low,low,low,low,medium,low
10449,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10450,4,3.0,medium,medium,medium,high,medium,medium,high,high,medium,medium
10451,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10452,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10453,4,3.0,medium,medium,medium,high,medium,medium,medium,high,medium,medium
10454,4,0.0,low,low,low,medium,low,low,low,low,low,low
10455,4,2.0,medium,medium,medium,medium,low,medium,low,medium,medium,medium
10456,4,1.0,medium,medium,low,medium,low,low,low,low,medium,low
10457,4,0.0,low,low,low,low,low,low,low,low,low,low
10458,4,0.0,low,medium,medium,medium,medium,low,medium,medium,low,low
10459,4,0.0,low,low,low,low,low,low,low,low,low,low
10460,4,0.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10461,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10462,4,0.0,low,low,low,low,low,low,low,low,low,low
10463,4,1.0,medium,low,low,medium,low,low,medium,low,medium,low
10464,4,1.0,medium,low,low,low,low,low,low,low,low,low
10465,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10466,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10467,4,3.0,medium,high,medium,high,medium,medium,medium,high,medium,medium
10468,4,2.0,low,low,low,low,low,low,low,low,low,low
10469,4,0.0,low,low,low,low,low,low,low,low,low,low
10470,4,1.0,low,medium,low,low,low,low,low,low,low,low
10471,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10472,4,0.0,low,low,low,low,low,low,low,low,low,low
10473,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10474,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10475,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10476,4,1.0,low,medium,low,medium,low,low,low,low,low,low
10477,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10478,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10479,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10480,4,0.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10481,4,0.0,low,low,low,low,low,low,low,low,low,low
10482,4,1.0,medium,medium,medium,high,medium,low,low,medium,medium,medium
10483,4,3.0,high,medium,medium,high,medium,medium,high,medium,medium,medium
10484,4,2.0,medium,low,medium,medium,low,low,low,medium,medium,low
10485,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10486,4,0.0,low,low,low,low,low,low,low,low,low,low
10487,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10488,4,1.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10489,4,1.0,low,medium,low,low,low,low,low,low,low,low
10490,4,0.0,medium,medium,low,medium,low,low,low,medium,low,low
10491,4,1.0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10492,4,0.0,low,low,low,low,low,low,low,low,low,low
10493,4,2.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10494,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10495,4,0.0,low,low,low,low,low,low,low,low,low,low
10496,4,1.0,medium,medium,low,medium,low,low,low,medium,low,low
10497,4,3.0,medium,high,medium,high,medium,medium,high,medium,medium,medium
10498,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10499,4,0.0,low,medium,low,medium,medium,low,medium,medium,medium,low
10500,4,0.0,low,low,low,low,low,low,low,low,low,low
10501,4,2.0,low,low,low,low,low,low,low,low,low,low
10502,4,1.0,low,medium,medium,medium,medium,low,low,medium,medium,low
10503,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10504,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10505,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10506,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
10507,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10508,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10509,4,0.0,medium,high,medium,high,medium,medium,medium,medium,medium,medium
10510,4,1.0,low,low,low,low,low,low,low,low,low,low
10511,4,0.0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10512,4,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10513,4,2.0,high,high,medium,high,medium,medium,medium,high,medium,medium
10514,4,0.0,low,medium,low,medium,low,low,low,low,low,low
10515,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10517,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10518,4,2.0,medium,medium,medium,high,high,medium,high,medium,medium,medium
10519,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10520,4,2.0,medium,medium,low,medium,medium,low,low,medium,medium,low
10521,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10522,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10523,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10524,4,2.0,medium,medium,low,high,medium,medium,medium,medium,medium,medium
10525,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10526,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10527,4,0.0,medium,medium,medium,medium,low,low,low,medium,medium,medium
10528,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10529,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10530,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10531,4,0.0,low,low,low,medium,low,low,low,low,low,low
10532,4,2.0,high,high,medium,high,medium,medium,high,high,medium,medium
10533,4,0.0,low,low,low,low,low,low,low,low,low,low
