essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
10561,4,0.0,medium,medium,low,low,low,medium,low,low,low,medium
10562,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
10563,4,1.0,medium,medium,low,low,medium,medium,low,medium,medium,medium
10564,4,2.0,high,high,high,medium,high,high,high,high,medium,high
10565,4,0.0,medium,low,low,low,low,low,low,low,low,low
10566,4,0.0,medium,medium,medium,low,low,high,medium,high,high,medium
10567,4,0.0,low,low,low,low,low,low,low,low,low,low
10568,4,1.0,medium,high,medium,medium,medium,high,medium,medium,medium,medium
10569,4,0.0,medium,medium,low,low,low,medium,low,low,low,low
10570,4,2.0,high,high,high,medium,high,high,high,high,high,high
10571,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10572,4,1.0,high,high,high,medium,medium,high,high,high,high,high
10573,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10574,4,0.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10575,4,2.0,high,high,high,medium,high,high,high,high,high,high
10576,4,2.0,high,high,high,low,medium,high,high,high,high,high
10577,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10578,4,3.0,high,high,high,medium,high,high,high,high,high,high
10579,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
10580,4,2.0,high,high,high,high,high,high,high,high,high,high
10581,4,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10582,4,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
10584,4,1.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
10585,4,0.0,low,low,low,low,low,low,low,low,low,low
10586,4,2.0,high,high,high,low,high,high,high,high,high,high
10587,4,0.0,low,low,low,low,low,low,low,low,low,low
10588,4,2.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
10589,4,2.0,high,high,high,medium,high,high,high,high,high,high
10590,4,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
10591,4,0.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
10592,4,2.0,high,high,high,high,high,high,high,high,high,high
10593,4,0.0,medium,low,low,low,low,low,low,low,low,low
10594,4,2.0,medium,medium,low,low,low,medium,low,low,low,medium
10595,4,3.0,high,high,high,medium,high,high,high,high,high,high
10596,4,1.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
10597,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10598,4,0.0,medium,medium,low,low,low,medium,low,low,low,medium
10599,4,3.0,high,high,high,medium,high,high,high,high,high,high
10600,4,0.0,medium,medium,low,low,low,medium,low,high,high,medium
10601,4,0.0,high,high,medium,low,medium,high,high,high,high,high
10602,4,2.0,high,high,high,medium,medium,high,high,high,medium,high
10603,4,2.0,high,high,high,medium,high,high,high,high,high,high
10604,4,3.0,high,high,high,medium,high,high,high,high,high,high
10605,4,0.0,low,low,low,low,low,low,low,low,low,low
10606,4,0.0,medium,medium,low,low,medium,high,low,high,high,medium
10607,4,0.0,medium,medium,low,low,low,medium,low,low,low,low
10608,4,0.0,low,low,low,low,low,medium,low,low,low,low
10609,4,3.0,high,high,high,medium,high,high,high,high,high,high
10610,4,3.0,high,medium,medium,low,medium,medium,medium,medium,medium,medium
10611,4,2.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
10612,4,2.0,medium,high,high,medium,medium,high,high,medium,medium,high
10613,4,2.0,high,high,high,high,high,high,high,high,high,high
10614,4,3.0,high,high,high,medium,high,high,high,high,high,high
10615,4,2.0,high,high,medium,medium,medium,high,high,high,medium,high
10616,4,2.0,high,high,high,medium,medium,high,high,high,high,high
10617,4,0.0,medium,low,low,low,low,low,low,low,low,low
10618,4,1.0,medium,medium,medium,medium,medium,high,medium,high,medium,high
10619,4,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10620,4,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10621,4,0.0,low,low,low,low,low,low,low,low,low,low
10622,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10623,4,1.0,high,high,medium,low,medium,high,low,high,medium,high
10624,4,0.0,high,high,medium,low,medium,high,medium,high,high,high
10625,4,2.0,high,high,medium,low,medium,high,medium,medium,medium,medium
10626,4,3.0,high,medium,medium,medium,medium,medium,medium,high,medium,medium
10627,4,0.0,low,low,low,low,low,low,low,low,low,low
10628,4,2.0,high,high,high,low,medium,high,high,high,high,high
10629,4,0.0,low,low,low,low,low,low,low,low,low,low
10630,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10631,4,1.0,medium,medium,low,low,medium,medium,low,low,low,medium
10632,4,0.0,medium,medium,low,low,low,medium,low,medium,low,medium
10633,4,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10634,4,2.0,high,high,high,medium,high,high,high,high,high,high
10635,4,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
10636,4,1.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
10637,4,0.0,low,low,low,low,low,low,low,low,low,low
10638,4,0.0,low,low,low,low,low,low,low,low,low,low
10639,4,1.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
10640,4,1.0,medium,medium,medium,low,medium,high,medium,high,high,medium
10641,4,0.0,medium,medium,low,low,medium,medium,medium,medium,low,medium
10642,4,1.0,high,high,high,medium,medium,high,high,high,high,high
11827,5,2.0,high,high,high,medium,medium,high,high,high,high,high
11828,5,3.0,high,high,high,medium,high,high,high,high,high,high
11829,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
11830,5,1.0,low,low,low,low,low,low,low,low,low,low
11831,5,4.0,high,high,high,medium,medium,high,medium,high,medium,high
11832,5,3.0,medium,medium,high,medium,medium,medium,medium,high,medium,high
11833,5,3.0,high,high,high,medium,high,high,high,high,medium,high
11834,5,4.0,high,high,high,medium,high,high,high,high,high,high
11835,5,3.0,medium,high,high,medium,medium,high,medium,high,low,high
11836,5,2.0,medium,high,medium,medium,medium,high,medium,medium,medium,medium
11837,5,0.0,low,low,low,low,low,low,low,low,low,low
11838,5,2.0,medium,high,high,low,high,high,high,high,medium,high
11839,5,2.0,high,high,medium,medium,medium,high,medium,high,medium,high
11840,5,1.0,low,low,low,low,low,low,low,low,low,low
11841,5,2.0,high,high,medium,low,medium,high,medium,medium,low,high
11842,5,3.0,high,high,high,medium,high,high,high,high,high,high
11843,5,2.0,medium,high,high,low,medium,high,medium,low,low,high
11844,5,3.0,high,high,high,medium,high,high,high,high,high,high
11845,5,2.0,high,high,high,low,medium,high,high,medium,medium,high
11846,5,3.0,high,high,high,medium,medium,high,high,high,medium,high
11847,5,4.0,high,high,high,high,high,high,high,high,high,high
11848,5,3.0,high,high,high,medium,high,high,high,high,high,high
11849,5,3.0,high,high,high,high,high,high,high,high,high,high
11850,5,4.0,high,high,high,high,high,high,high,high,high,high
11851,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11852,5,2.0,high,high,high,low,medium,high,medium,high,medium,high
11853,5,3.0,high,high,high,medium,medium,high,medium,high,medium,high
11854,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11855,5,2.0,high,high,high,medium,high,high,high,high,high,high
11856,5,2.0,high,high,high,medium,high,high,high,high,high,high
11857,5,2.0,high,high,high,medium,high,high,medium,high,medium,high
11858,5,1.0,high,high,medium,low,medium,high,low,low,low,high
11859,5,2.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
11860,5,2.0,high,high,high,medium,medium,high,high,high,high,high
11861,5,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
11862,5,2.0,high,high,high,medium,high,high,high,high,high,high
11863,5,2.0,high,high,high,medium,medium,high,high,high,high,high
11864,5,3.0,high,high,high,medium,high,high,high,high,high,high
11865,5,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
11866,5,4.0,high,high,high,medium,high,high,high,high,medium,high
11867,5,3.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
11868,5,2.0,high,high,high,medium,high,high,high,high,high,high
11869,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
11870,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11871,5,1.0,low,low,low,low,low,low,low,low,low,low
11872,5,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
11873,5,4.0,high,high,high,medium,high,high,high,high,high,high
11874,5,3.0,high,high,high,medium,medium,high,high,high,high,high
11875,5,3.0,high,high,high,low,medium,high,medium,high,medium,high
11876,5,2.0,high,high,medium,medium,medium,high,medium,high,medium,high
11877,5,1.0,medium,medium,medium,low,low,medium,low,medium,low,medium
11878,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
11879,5,2.0,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
11880,5,1.0,medium,high,medium,low,medium,high,low,low,low,medium
11881,5,2.0,medium,high,medium,medium,medium,high,medium,medium,medium,high
11882,5,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
11883,5,3.0,medium,high,medium,medium,medium,medium,medium,high,medium,medium
11884,5,4.0,high,high,high,medium,high,high,high,high,medium,high
11885,5,1.0,low,low,low,low,low,low,low,low,low,low
11886,5,4.0,high,high,high,medium,high,high,high,high,medium,high
11887,5,1.0,medium,high,medium,medium,medium,high,medium,medium,medium,medium
11888,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
11889,5,2.0,high,high,high,high,high,high,high,high,high,high
11890,5,2.0,high,high,high,high,high,high,high,high,high,high
11891,5,2.0,high,high,high,high,high,high,high,high,high,high
11892,5,1.0,medium,high,medium,low,medium,high,medium,medium,medium,high
11893,5,2.0,high,high,high,medium,medium,high,high,high,high,high
11894,5,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11895,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
11896,5,3.0,high,high,high,medium,high,high,high,high,high,high
11897,5,2.0,high,high,high,medium,medium,high,medium,high,high,high
11898,5,1.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
11899,5,2.0,high,high,high,medium,high,high,medium,high,medium,high
11900,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
11901,5,2.0,medium,high,high,low,high,high,high,medium,medium,high
11902,5,1.0,high,high,medium,medium,medium,high,medium,medium,medium,high
11903,5,1.0,medium,low,low,low,low,medium,low,low,low,low
11904,5,2.0,medium,high,medium,low,medium,medium,medium,medium,low,medium
11905,5,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
11906,5,4.0,high,high,high,low,high,high,medium,high,medium,high
11907,5,1.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
11908,5,3.0,high,high,high,medium,high,high,high,high,high,high
11909,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
11910,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
11911,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
11912,5,1.0,medium,medium,medium,low,medium,medium,medium,high,high,medium
11913,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11914,5,1.0,high,high,medium,low,medium,high,medium,low,medium,high
11915,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11916,5,3.0,high,high,high,medium,high,high,high,high,medium,high
11917,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11918,5,1.0,high,high,high,medium,high,high,high,high,high,high
11919,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
11920,5,3.0,high,high,high,low,high,high,high,high,high,high
11921,5,2.0,high,high,high,medium,high,high,high,high,medium,high
11922,5,1.0,high,high,high,low,medium,high,high,high,high,high
11923,5,2.0,medium,high,medium,medium,medium,high,medium,medium,medium,medium
11924,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11925,5,2.0,high,high,high,medium,high,high,high,high,medium,high
11926,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
11927,5,1.0,medium,low,low,low,low,medium,low,low,low,low
11928,5,3.0,high,high,high,medium,high,high,high,high,medium,high
11929,5,3.0,high,high,high,medium,medium,high,high,high,medium,high
11930,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11931,5,1.0,high,high,high,low,medium,high,medium,medium,low,high
11932,5,3.0,high,high,high,high,high,high,high,high,high,high
11933,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
11934,5,3.0,high,high,high,low,medium,high,high,high,low,high
11935,5,0.0,low,low,low,low,low,low,low,low,low,low
11936,5,2.0,medium,high,high,medium,medium,high,medium,high,medium,high
11937,5,3.0,high,high,high,high,high,high,high,high,medium,high
11938,5,2.0,high,high,high,medium,medium,high,high,high,high,high
11939,5,2.0,high,high,high,medium,high,high,high,high,medium,high
11940,5,2.0,high,high,high,low,medium,high,medium,low,low,high
11941,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
11942,5,3.0,high,high,high,medium,high,high,high,high,high,high
11943,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11944,5,1.0,high,medium,medium,medium,medium,medium,medium,high,medium,medium
11945,5,3.0,high,high,high,medium,high,high,high,high,medium,high
11946,5,3.0,high,high,high,medium,high,high,high,high,high,high
11947,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11948,5,1.0,high,high,high,high,high,high,high,high,high,high
11949,5,3.0,high,high,high,medium,high,high,high,high,high,high
11950,5,0.0,low,low,low,low,low,low,low,low,low,low
11951,5,1.0,high,high,high,medium,medium,high,medium,high,medium,high
11952,5,1.0,high,high,high,medium,high,high,high,high,high,high
11953,5,0.0,medium,medium,low,low,low,medium,low,low,low,low
11954,5,4.0,high,high,high,high,high,high,high,high,medium,high
11955,5,0.0,medium,high,low,low,low,high,low,high,high,medium
11956,5,2.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
11957,5,2.0,high,high,high,high,high,high,high,high,high,high
11958,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
11959,5,3.0,medium,medium,medium,low,medium,medium,low,low,low,low
11960,5,3.0,high,high,high,medium,high,high,high,high,high,high
11961,5,1.0,medium,medium,low,low,low,medium,low,low,low,medium
11962,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
11963,5,3.0,medium,high,high,medium,high,high,medium,high,medium,high
11964,5,3.0,medium,high,medium,low,medium,medium,medium,low,low,medium
11965,5,3.0,high,high,high,medium,medium,high,high,high,medium,high
11966,5,1.0,high,high,high,medium,medium,high,medium,high,medium,high
11967,5,0.0,low,low,low,low,low,low,low,low,low,low
11968,5,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
11969,5,2.0,medium,high,high,medium,medium,high,medium,medium,medium,high
11970,5,3.0,medium,high,high,medium,medium,medium,medium,medium,medium,high
11971,5,0.0,medium,low,low,low,low,medium,low,low,low,low
11972,5,2.0,medium,medium,medium,low,low,medium,low,low,low,medium
11973,5,2.0,high,high,high,medium,high,high,high,high,high,high
11974,5,2.0,high,high,high,medium,high,high,high,high,high,high
11975,5,2.0,high,high,high,medium,high,high,high,high,high,high
11976,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
11977,5,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11978,5,3.0,high,high,high,medium,high,high,high,high,high,high
11979,5,3.0,medium,high,high,medium,high,high,high,high,medium,high
11980,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
11981,5,2.0,low,low,low,low,low,medium,low,low,low,low
11982,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
11983,5,1.0,medium,medium,medium,low,medium,high,medium,medium,medium,medium
11984,5,1.0,high,high,medium,medium,medium,high,medium,high,medium,high
11985,5,2.0,high,high,high,high,high,high,high,high,high,high
11986,5,3.0,high,high,high,medium,high,high,high,high,medium,high
11987,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
11988,5,2.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
11989,5,3.0,high,high,high,medium,high,high,high,high,high,high
11990,5,2.0,high,high,high,medium,medium,high,medium,medium,low,high
11991,5,4.0,medium,high,high,medium,medium,high,medium,high,medium,high
11992,5,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
11993,5,0.0,high,high,high,low,medium,high,high,high,high,high
11994,5,3.0,high,high,high,medium,high,high,high,high,high,high
11995,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,high,medium
11996,5,2.0,high,high,high,medium,high,high,high,high,medium,high
11997,5,2.0,high,high,high,high,high,high,high,high,high,high
11998,5,0.0,low,low,low,low,low,low,low,low,low,low
11999,5,1.0,medium,low,low,low,low,medium,low,low,low,medium
12000,5,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12001,5,0.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12002,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12003,5,3.0,high,high,high,medium,high,high,high,high,medium,high
12004,5,2.0,high,high,high,low,medium,high,high,high,medium,high
12005,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12006,5,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
12007,5,3.0,high,high,high,medium,medium,high,medium,medium,medium,high
12008,5,2.0,high,high,high,medium,high,high,high,high,high,high
12009,5,1.0,high,high,high,medium,medium,high,medium,high,high,high
12010,5,2.0,medium,medium,medium,low,medium,high,medium,medium,low,medium
12011,5,2.0,high,high,high,medium,high,high,high,high,high,high
12012,5,1.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
12013,5,1.0,low,low,low,low,low,medium,low,low,low,low
12014,5,4.0,high,high,high,high,high,high,high,high,high,high
12015,5,1.0,high,high,medium,medium,medium,high,medium,medium,medium,high
12016,5,3.0,high,high,high,medium,high,high,high,high,medium,high
12017,5,0.0,high,high,medium,low,medium,high,medium,high,low,high
12018,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
12019,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12020,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12021,5,2.0,high,high,high,medium,high,high,high,high,high,high
12022,5,2.0,medium,high,medium,low,medium,medium,medium,medium,medium,high
12023,5,0.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12024,5,2.0,high,high,high,low,medium,high,high,high,medium,high
12025,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12026,5,3.0,high,high,high,high,high,high,high,high,high,high
12027,5,1.0,high,medium,medium,low,medium,high,medium,high,medium,medium
12028,5,4.0,high,high,high,high,high,high,high,high,high,high
12029,5,3.0,high,high,high,medium,high,high,high,high,high,high
12030,5,2.0,medium,medium,medium,low,medium,medium,medium,high,medium,medium
12031,5,3.0,high,high,high,medium,high,high,high,high,high,high
12032,5,1.0,medium,high,medium,low,medium,high,medium,medium,medium,medium
12033,5,2.0,high,high,high,medium,high,high,high,high,high,high
12034,5,3.0,high,high,high,medium,medium,high,high,high,medium,high
12035,5,1.0,medium,medium,medium,low,medium,medium,low,low,low,medium
12036,5,0.0,medium,medium,medium,low,low,medium,medium,medium,low,low
12037,5,4.0,high,high,high,medium,medium,high,high,high,high,high
12038,5,2.0,medium,high,high,medium,medium,high,medium,medium,medium,high
12039,5,1.0,high,high,high,medium,medium,high,medium,high,medium,high
12040,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12041,5,1.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
12042,5,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12043,5,0.0,high,high,medium,low,medium,high,medium,low,low,medium
12044,5,1.0,high,high,high,medium,medium,high,high,high,medium,medium
12045,5,1.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12046,5,0.0,medium,medium,medium,low,medium,medium,low,medium,low,medium
12047,5,3.0,high,high,high,high,high,high,high,high,high,high
12048,5,2.0,high,high,high,medium,medium,high,high,medium,medium,high
12049,5,4.0,high,high,high,high,high,high,high,high,high,high
12050,5,0.0,low,low,low,low,low,low,low,low,low,low
12051,5,1.0,high,high,high,medium,medium,high,medium,medium,medium,high
12052,5,2.0,medium,high,medium,medium,medium,medium,medium,high,medium,medium
12053,5,0.0,low,low,low,low,low,low,low,low,low,low
12054,5,4.0,medium,high,high,medium,medium,high,high,high,medium,high
12055,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12056,5,2.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12057,5,0.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
12058,5,2.0,medium,high,high,medium,medium,high,medium,high,medium,medium
12059,5,1.0,high,high,high,low,medium,high,medium,medium,low,high
12060,5,2.0,high,high,medium,medium,medium,medium,medium,medium,medium,high
12061,5,2.0,high,high,high,medium,high,high,high,high,high,high
12062,5,1.0,high,high,medium,low,medium,medium,medium,medium,medium,medium
12063,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12064,5,1.0,low,medium,medium,low,medium,medium,low,low,low,medium
12065,5,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12066,5,0.0,low,low,low,low,low,low,low,low,low,low
12067,5,1.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12068,5,2.0,high,high,high,medium,high,high,high,high,medium,high
12069,5,3.0,medium,medium,high,medium,medium,medium,medium,high,medium,medium
12070,5,1.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12071,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12072,5,2.0,high,high,high,high,high,high,high,high,high,high
12073,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12074,5,1.0,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
12075,5,2.0,high,high,high,low,medium,high,medium,medium,medium,high
12076,5,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12077,5,1.0,medium,medium,medium,low,medium,medium,medium,high,low,medium
12078,5,0.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12079,5,4.0,high,high,high,high,high,high,high,high,high,high
12080,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12081,5,3.0,medium,medium,high,medium,medium,medium,medium,medium,medium,high
12082,5,2.0,medium,high,medium,low,medium,high,medium,medium,medium,high
12083,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12084,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12085,5,2.0,high,high,high,medium,high,high,high,high,high,high
12086,5,4.0,high,high,high,medium,high,high,high,high,medium,high
12087,5,1.0,medium,medium,medium,low,medium,high,medium,high,medium,medium
12088,5,1.0,medium,high,medium,low,medium,medium,medium,medium,low,medium
12089,5,0.0,low,low,low,low,low,low,low,low,low,low
12090,5,2.0,high,high,high,medium,high,high,high,high,high,high
12091,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
12092,5,0.0,low,low,low,low,low,low,low,low,low,low
12093,5,2.0,high,high,high,medium,high,high,high,high,high,high
12094,5,1.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12095,5,0.0,medium,high,medium,medium,medium,high,medium,medium,medium,medium
12096,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12097,5,1.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12098,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12099,5,4.0,high,high,high,medium,high,high,high,high,high,high
12100,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12101,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12102,5,2.0,high,high,high,medium,high,high,high,high,high,high
12103,5,1.0,high,high,high,medium,medium,high,high,high,high,high
12104,5,2.0,high,high,high,medium,high,high,high,high,medium,high
12105,5,2.0,high,high,high,medium,high,high,high,high,high,high
12106,5,2.0,high,high,high,medium,high,high,high,high,high,high
12107,5,1.0,high,high,high,low,medium,high,high,high,medium,high
12108,5,2.0,medium,medium,medium,low,medium,medium,low,low,low,medium
12109,5,2.0,high,high,high,medium,high,high,high,high,medium,high
12110,5,2.0,high,high,high,medium,high,high,high,high,high,high
12111,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12112,5,3.0,medium,high,high,medium,medium,high,medium,high,medium,high
12113,5,1.0,high,high,medium,medium,medium,high,medium,high,high,high
12114,5,0.0,low,low,low,low,low,medium,low,low,low,low
12115,5,1.0,medium,medium,medium,low,medium,medium,medium,high,high,medium
12116,5,1.0,medium,high,high,medium,medium,medium,medium,medium,medium,medium
12117,5,1.0,high,high,medium,medium,medium,high,medium,high,medium,medium
12118,5,1.0,medium,high,medium,low,medium,high,medium,medium,medium,medium
12119,5,1.0,low,low,low,low,low,medium,low,low,low,low
12120,5,2.0,high,high,high,medium,high,high,high,high,high,high
12121,5,0.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12122,5,0.0,medium,low,low,low,low,medium,low,medium,low,low
12123,5,3.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12124,5,2.0,high,high,high,medium,medium,high,medium,high,medium,high
12125,5,3.0,high,high,high,medium,high,high,high,high,high,high
12126,5,4.0,high,high,high,high,high,high,high,high,high,high
12127,5,2.0,high,high,high,medium,high,high,high,high,medium,high
12128,5,3.0,high,high,high,medium,high,high,high,high,medium,high
12129,5,0.0,high,high,high,medium,medium,high,medium,high,high,high
12130,5,0.0,high,high,high,medium,medium,high,high,high,high,high
12131,5,3.0,high,high,high,medium,medium,high,medium,high,medium,high
12132,5,3.0,high,high,high,medium,medium,high,high,high,high,high
12133,5,2.0,high,high,high,medium,high,high,high,high,medium,high
12134,5,2.0,high,high,high,medium,medium,medium,medium,high,medium,medium
12135,5,0.0,medium,high,medium,low,medium,high,medium,medium,medium,medium
12136,5,0.0,high,high,high,medium,medium,high,high,high,high,high
12137,5,0.0,medium,high,medium,medium,medium,high,medium,medium,medium,medium
12138,5,1.0,high,high,medium,low,low,high,low,low,low,medium
12139,5,3.0,high,high,high,medium,high,high,high,high,medium,high
12140,5,2.0,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
12141,5,2.0,high,high,high,medium,medium,high,high,high,high,high
12142,5,2.0,high,high,high,high,high,high,high,high,high,high
12143,5,1.0,medium,medium,low,low,medium,medium,low,low,low,medium
12144,5,3.0,high,high,high,medium,high,high,high,high,low,high
12145,5,0.0,low,low,low,low,low,low,low,low,low,low
12146,5,1.0,medium,high,high,medium,medium,high,medium,high,medium,medium
12147,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,low,medium
12148,5,3.0,high,high,high,medium,medium,high,medium,high,medium,high
12149,5,0.0,high,high,high,medium,medium,high,high,high,high,high
12150,5,2.0,medium,high,high,low,medium,high,medium,medium,medium,high
12151,5,3.0,high,high,high,medium,medium,high,high,medium,medium,high
12152,5,3.0,high,high,high,medium,medium,high,medium,high,medium,high
12153,5,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12154,5,4.0,high,high,high,medium,high,high,high,high,high,high
12155,5,2.0,high,high,high,high,high,high,high,high,high,high
12156,5,3.0,high,high,high,high,high,high,high,high,high,high
12157,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12158,5,2.0,high,high,high,medium,medium,high,high,high,medium,high
12159,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12160,5,2.0,high,high,medium,medium,medium,high,medium,medium,medium,high
12161,5,2.0,low,medium,low,low,low,medium,low,low,low,medium
12162,5,3.0,high,high,high,medium,high,high,high,high,medium,high
12163,5,1.0,high,high,high,medium,high,high,high,high,high,high
12164,5,2.0,high,high,high,medium,medium,high,medium,medium,medium,high
12165,5,0.0,medium,medium,medium,low,medium,medium,medium,low,low,medium
12166,5,2.0,high,high,high,medium,medium,high,high,high,high,high
